InteractorA,InteractorB
Q8TDT2,Q9BQA9
Q8TDT2,Q8NET1
Q8TDT2,Q6ZPD8
Q8TDT2,Q15125
Q8TDT2,P56851
Q8TDT2,P52803
Q8TDT2,P50402
Q8TDT2,Q9UKR5
Q8TDT2,Q7L5A8
Q8TDT2,O75063
Q8TDT2,Q96IV6
Q8TDT2,P37268
Q8TDT2,Q9BWH2
Q8TDT2,Q14802
Q8TDT2,P01350
Q8TDT2,P29033
Q8TDT2,Q6ZVE7
Q8TDT2,Q9Y3E0
Q8TDT2,O14653
Q8TDT2,Q8TDV0
Q8TDT2,O60883
Q8TDT2,Q9HCP6
Q8TDT2,P09601
Q8TDT2,P30519
Q8TDT2,P32881
Q8TDT2,P01344
Q8TDT2,P24593
Q8TDT2,Q01638
Q8TDT2,Q9Y5U4
Q8TDT2,Q8N5M9
Q8TDT2,Q09470
Q8TDT2,O15554
Q8TDT2,P07942
Q8TDT2,O43561
Q8TDT2,O95214
Q8TDT2,Q6ZUX7
Q8TDT2,Q8TAF8
Q8TDT2,Q16873
Q8TDT2,P21145
Q8TDT2,Q969L2
Q8TDT2,Q9GZY8
Q8TDT2,Q6N075
Q8TDT2,Q6ZSS7
Q8TDT2,A0A0C4DFN3
Q8TDT2,O14880
Q8TDT2,Q15546
Q8TDT2,O75425
Q8TDT2,Q5J8X5
Q8TDT2,A6NDP7
Q8TDT2,Q9UHE5
Q8TDT2,Q9NX14
Q8TDT2,Q99519
Q8TDT2,Q9NZG7
Q8TDT2,Q0D2K0
Q8TDT2,Q8N912
Q8TDT2,Q9P0S3
Q8TDT2,Q8N138
Q8TDT2,Q9Y5Y5
Q8TDT2,Q9UHJ9
Q8TDT2,Q07326
Q8TDT2,Q13526
Q8TDT2,P26678
Q8TDT2,P54315
Q8TDT2,O60831
Q8TDT2,Q8N271
Q8TDT2,Q16849
Q8TDT2,Q9UI14
Q8TDT2,Q8N0V3
Q8TDT2,Q96HR9
Q8TDT2,Q9HCK4
Q8TDT2,O95197
Q8TDT2,Q5QGT7
Q8TDT2,Q9NTJ5
Q8TDT2,Q969E2
Q8TDT2,O00767
Q8TDT2,O75396
Q8TDT2,O75920
Q8TDT2,Q8N6R1
Q8TDT2,O95562
Q8TDT2,P11686
Q8TDT2,Q14973
Q8TDT2,Q9UKG4
Q8TDT2,Q99726
Q8TDT2,Q96G79
Q8TDT2,P78383
Q8TDT2,Q969S0
Q8TDT2,Q9NQQ7
Q8TDT2,Q8N357
Q8TDT2,Q9H2H9
Q8TDT2,Q9NVC3
Q8TDT2,Q9NP94
Q8TDT2,Q8IVJ1
Q8TDT2,Q6ZP29
Q8TDT2,Q8N2U9
Q8TDT2,P30825
Q8TDT2,Q9NRQ5
Q8TDT2,P02808
Q8TDT2,P61266
Q8TDT2,Q13277
Q8TDT2,Q12846
Q8TDT2,Q13190
Q8TDT2,Q9UNK0
Q8TDT2,Q9BQS2
Q8TDT2,Q03518
Q8TDT2,Q9Y6I9
Q8TDT2,P02786
Q8TDT2,C9JKN6
Q8TDT2,Q9NPL8
Q8TDT2,Q96DZ7
Q8TDT2,Q9NV29
Q8TDT2,A0PK00
Q8TDT2,Q5BJH2
Q8TDT2,Q9NV12
Q8TDT2,Q9NUH8
Q8TDT2,Q9P0S9
Q8TDT2,I3L0A0
Q8TDT2,Q5SNT2
Q8TDT2,Q9BTX3
Q8TDT2,A2RU14
Q8TDT2,Q5W0B7
Q8TDT2,Q96Q45
Q8TDT2,Q9BU79
Q8TDT2,Q8TBM7
Q8TDT2,Q69YG0
Q8TDT2,P56557
Q8TDT2,Q969K7
Q8TDT2,Q9H2L4
Q8TDT2,Q5BJF2
Q8TDT2,Q6ZT21
Q8TDT2,O14798
Q8TDT2,A0AVG3
Q8TDT2,Q86UF1
Q8TDT2,P41732
Q8TDT2,Q5TGU0
Q8TDT2,Q9Y5Z9
Q8TDT2,Q53HI1
Q8TDT2,P23763
Q8TDT2,O75379
Q8TDT2,O95183
Q8TDT2,Q9BQB6
Q8TDT2,Q9Y548
Q8TDT2,Q9BSR8
Q8TDT2,Q96EC8
Q8TDT2,Q96MV8
P51810,P14679
P04899,P32302
P04899,Q9Y4H4
P04899,Q15323
P04899,Q6A162
P04899,P60410
P04899,Q99750
P04899,P14598
P04899,P19878
P04899,Q7Z3S9
P04899,Q8IVA1
P04899,O76081
P04899,Q15654
Q14749,P49407
Q14749,Q494R4
Q14749,P24311
Q14749,O60931
Q14749,Q14331
Q14749,Q9UN88
Q14749,Q13066
Q14749,P00492
Q14749,O75643
Q14749,P31213
Q14749,Q9UPQ4
Q14749,Q96HA8
Q14749,Q9Y3M9
Q76N89,Q5SQQ9
Q7Z4V5,Q15554
P01893,P11142
P05204,Q15554
Q9BQS7,O76003
Q86VS8,O43310
Q86VS8,Q9UJC3
Q86VS8,P13646
Q86VS8,Q7Z3Y8
Q86VS8,P21757
Q86VS8,Q96PV4
Q13261,P40933
P31943,Q5VV41
P31943,Q8NEC5
P31943,Q96HB5
P31943,O75909
P31943,Q92841
P31943,Q86Y13
P31943,Q9H0I2
P31943,O95872
P31943,Q13227
P31943,P52597
P31943,P52272
P31943,Q52LG2
P31943,P25800
P31943,Q8TAP4
P31943,Q8TBB1
P31943,Q9Y5V3
P31943,Q9NR56
P31943,Q96EL3
P31943,Q96DH6
P31943,Q86VE0
P31943,Q8NI38
P31943,Q9BRJ7
P31943,Q8TDS5
P31943,Q9HBE1
P31943,P50542
P31943,O15160
P31943,Q7Z5V6
P31943,Q9BTL3
P31943,O43251
P31943,Q9H0Z9
P31943,P78317
P31943,P14678
P31943,P09234
P31943,Q9NZD8
P31943,Q9BXF9
P31943,Q8WW24
P31276,P32519
P31276,O95644
P31274,A8MQ03
P31274,O75496
P31274,Q3LI66
P31274,O60711
P31274,Q9Y5V3
P31274,P35548
P31274,Q8NI38
P31274,P26367
P31274,Q06710
P31274,P40425
P31274,Q16633
P31274,Q96LM6
P31274,Q08117
P31274,Q6NVU6
P31274,Q9H0C1
Q96CB8,Q14CZ0
Q96CB8,Q8IZU1
Q96CB8,Q9UHL9
P25963,O15111
P25963,Q8N668
P25963,P35221
P25963,Q9H0I2
P25963,Q9UKB1
P25963,P25098
P25963,P34947
P25963,Q9NWT6
P25963,O14920
P25963,Q9Y6K9
P25963,Q14511
P25963,Q14511
P25963,P19838
P25963,Q00653
P25963,Q96HA1
P25963,O43242
P25963,Q04864
P25963,Q04206
P25963,Q04206
P25963,P23396
P25963,P56279
P25963,P0CG48
P60568,P01589
P60568,P14784
P05111,Q8IUQ4
P05111,Q8IUQ4
P18564,P06756
Q6PHW0,Q86WT6
Q6PHW0,Q86WT6
Q9BW62,Q9H1I8
Q9BW62,Q13895
Q9BW62,Q9NX04
Q9BW62,Q8IYX8
Q9BW62,Q8IYX8
Q9BW62,Q14061
Q9BW62,Q9UI47
Q9BW62,Q96CN9
Q9BW62,P43080
Q9BW62,Q8NA54
Q9BW62,Q9BVA0
Q9BW62,Q9H079
Q9BW62,Q9NSK0
Q9BW62,P15259
Q9BW62,Q9UKF7
Q9BW62,Q8IUQ4
Q9BW62,O75351
Q9BW62,Q9UC07
Q9BW62,Q9UC07
Q6PIL6,Q12797
Q6PIL6,P08123
Q6PIL6,Q7Z5G4
Q6PIL6,Q16552
Q6PIL6,Q99732
Q6PIL6,P20396
Q7Z7F0,Q8N9N5
Q7Z7F0,Q9NWQ9
Q7Z7F0,Q9Y2W7
Q7Z7F0,P43365
Q7Z7F0,Q16656
Q7Z7F0,P61970
Q7Z7F0,Q9HB75
Q7Z7F0,O43741
Q7Z7F0,Q9NZ81
Q7Z7F0,P20618
Q7Z7F0,Q9UHX1
Q7Z7F0,Q9UHX1
Q7Z7F0,Q9UHX1
Q7Z7F0,Q9UHX1
Q7Z7F0,Q2TAL8
Q7Z7F0,Q14498
Q7Z7F0,Q14498
Q7Z7F0,Q14498
Q7Z7F0,Q9BQY4
Q7Z7F0,P21673
Q7Z7F0,Q15637
Q7Z7F0,Q5MJ10
Q7Z7F0,P26368
Q7Z7F0,Q15696
Q7Z3B3,Q13137
Q7Z3B3,Q96JN2
Q7Z3B3,Q15834
Q7Z3B3,Q99459
Q7Z3B3,Q01850
Q7Z3B3,Q8NHQ1
Q7Z3B3,Q96EV8
Q7Z3B3,A1L4K1
Q7Z3B3,Q08379
Q7Z3B3,Q96ED9
Q7Z3B3,Q9BVG8
Q7Z3B3,P19012
Q7Z3B3,P43365
Q7Z3B3,Q7Z6G3
Q7Z3B3,P37198
Q7Z3B3,Q86Y26
Q7Z3B3,Q8ND90
Q7Z3B3,Q96R06
Q7Z3B3,Q9UBB9
Q7Z3B3,Q9BUZ4
Q7Z3B3,P14373
Q7Z3B3,P61964
Q587J8,Q9H8W4
Q8N7Y1,P25788
P50748,Q9H900
P17252,P00533
P17252,Q9UBN7
P17252,P11309
P17252,Q02156
P17252,P31431
P17252,P0CG48
Q9UK32,Q7Z698
P59990,Q8NEC5
P59990,Q9H2X0
P59990,A8MQ03
P59990,Q96LJ7
P59990,Q9H0I2
P59990,Q13643
P59990,P23771
P59990,P28799
P59990,P49639
P59990,P31273
P59990,Q07627
P59990,P60370
P59990,P60409
P59990,P60410
P59990,P60411
P59990,Q8IUC1
P59990,P59991
P59990,P60328
P59990,Q3LI76
P59990,Q6PEX3
P59990,Q9BYR7
P59990,Q9BYR3
P59990,Q9BYR2
P59990,Q6L8G9
P59990,P26371
P59990,Q3LI64
P59990,Q3LI66
P59990,Q9BYQ4
P59990,Q9BYQ3
P59990,Q5T7P2
P59990,Q5T7P3
P59990,Q5T751
P59990,Q5T753
P59990,Q5T754
P59990,Q5TA79
P59990,O14633
P59990,Q5TA81
P59990,P50222
P59990,Q8WWR8
P59990,P0DPK4
P59990,P32242
P59990,Q13087
P59990,P13667
P59990,Q9UBV8
P59990,Q16633
P59990,Q12837
P59990,P0CG20
P59990,Q93062
P59990,P49901
P59990,O94900
P59990,Q15645
P59990,Q9UHD9
P59990,A8MV65
P59990,Q15915
Q12791,Q2I0M4
Q12791,Q2I0M4
Q12791,P21731
Q92845,Q9H6X5
Q92845,P09067
Q92845,Q63ZY3
Q92845,Q9Y496
Q92845,O15066
Q92845,P00540
Q92845,Q86VE0
Q92845,P41227
Q92845,Q9BSU3
Q92845,P19878
Q92845,Q14D33
Q3LI73,Q9Y4H4
Q3LI73,Q9P2K6
Q3LI73,Q14847
Q3LI73,Q86UR1
Q8NEZ4,Q9UBL3
Q8NEZ4,Q14686
Q8NEZ4,P61964
Q9H3M0,O15296
Q9H3M0,Q96KA5
Q9H3M0,O95363
Q9H3M0,Q07820
Q9H3M0,Q9Y6X1
Q9H3M0,Q92504
Q9H3M0,Q15560
Q9H3M0,P30536
Q9BYR2,Q9Y2T1
Q9BYR2,O95429
Q9BYR2,Q9UGL9
Q9BYR2,Q02930
Q9BYR2,A8MQ03
Q9BYR2,Q5HYJ3
Q9BYR2,Q9NWN3
Q9BYR2,P15976
Q9BYR2,O76003
Q9BYR2,P49639
Q9BYR2,Q5T749
Q9BYR2,Q07627
Q9BYR2,P60371
Q9BYR2,P60409
Q9BYR2,P60410
Q9BYR2,P59990
Q9BYR2,Q52LG2
Q9BYR2,Q9BYR5
Q9BYR2,Q9BYR3
Q9BYR2,Q701N4
Q9BYR2,P26371
Q9BYR2,Q3LI64
Q9BYR2,Q9BYQ3
Q9BYR2,Q5T7P2
Q9BYR2,Q5T7P3
Q9BYR2,Q5T751
Q9BYR2,Q5T752
Q9BYR2,Q5T753
Q9BYR2,Q5T754
Q9BYR2,Q5TA79
Q9BYR2,O14633
Q9BYR2,Q5TA81
Q9BYR2,Q5TA76
Q9BYR2,Q5TA77
Q9BYR2,Q5T5A8
Q9BYR2,Q9BYE3
Q9BYR2,Q5T5B0
Q9BYR2,Q5TA78
Q9BYR2,Q5TCM9
Q9BYR2,Q5T871
Q9BYR2,P0DPK4
Q9BYR2,Q7Z417
Q9BYR2,P32242
Q9BYR2,Q5VY43
Q9BYR2,A0JP26
Q9BYR2,Q12837
Q9BYR2,O43741
Q9BYR2,Q92753
Q9BYR2,Q9NR46
Q9BYR2,Q9NUL5
Q9BYR2,Q9Y6M7
Q9BYR2,P49901
Q9BYR2,Q8IWZ5
Q9BYR2,O14817
Q9BYR2,P25490
Q9BYR2,Q9H707
Q9BYR2,Q6NX45
Q9BYR2,Q9Y2P0
Q9BYR2,Q96EG3
Q8TBQ9,Q9Y5U9
Q86U70,Q9BXS1
Q86U70,P61371
Q86U70,Q96A47
Q86U70,P48742
Q86U70,P50458
Q86U70,Q9UBR4
Q86U70,Q969G2
Q86U70,Q9UPM6
Q86U70,Q9UPM6
Q86U70,Q68G74
Q86U70,Q68G74
Q86U70,Q9NQ69
Q86U70,P25800
Q86U70,P25800
Q86U70,P25791
Q86U70,P25791
Q86U70,Q8TAP4
Q86U70,P61968
Q86U70,P61968
Q86U70,O60663
Q86U70,O60663
Q86U70,Q9BWW4
Q86U70,Q9BWW4
Q86U70,Q9BWG4
O14633,Q6UY14
O14633,Q9UGL9
O14633,A8MQ03
O14633,Q96LJ7
O14633,P28799
O14633,Q96NT3
O14633,P49639
O14633,Q07627
O14633,Q9BYS1
O14633,P60409
O14633,P60410
O14633,P60411
O14633,P59990
O14633,P59991
O14633,P60328
O14633,Q9BYP8
O14633,Q9BYR9
O14633,Q6PEX3
O14633,Q9BYR8
O14633,Q9BYR6
O14633,Q9BQ66
O14633,Q9BYR5
O14633,Q9BYR3
O14633,Q9BYR2
O14633,Q701N4
O14633,Q6L8G8
O14633,P26371
O14633,Q3LI66
O14633,Q9BYQ4
O14633,Q9BYQ3
O14633,Q9BYQ0
O14633,Q5T7P2
O14633,Q5T7P3
O14633,Q5T751
O14633,Q5T752
O14633,Q5T753
O14633,Q5T754
O14633,Q5TA79
O14633,Q5TA81
O14633,Q5TA82
O14633,Q5TA76
O14633,Q9BYE3
O14633,Q5TA78
O14633,Q5TCM9
O14633,Q99750
O14633,Q92692
O14633,P0DPK4
O14633,Q92570
O14633,P32242
O14633,O15496
O14633,Q9NRY6
O14633,Q9NRQ2
O14633,Q9UGC6
O14633,O76081
O14633,P78317
O14633,Q7Z698
O14633,O43610
O14633,P01137
O14633,Q8IWZ5
O14633,O14817
Q01650,P08195
Q86SG7,Q96N21
Q9BY71,P16333
Q5T3J3,Q8N9N5
Q5T3J3,Q13185
Q5T3J3,P45973
Q5T3J3,Q9BSW2
Q5T3J3,O75575
Q5T3J3,Q14192
Q5T3J3,P15408
Q5T3J3,O95257
Q5T3J3,Q9Y2X7
Q5T3J3,O15160
Q5T3J3,O43741
Q5T3J3,P13861
Q5T3J3,Q8TC71
Q5T3J3,Q8WW01
Q5T3J3,Q13432
Q5T3J3,O14972
Q5T3J3,Q96HA8
Q5T3J3,Q86VK4
Q92918,P00519
Q92918,P46108
Q92918,P46109
Q92918,P06241
Q92918,P62993
Q92918,P08238
Q92918,P16333
Q92918,P27986
Q92918,P19174
Q92918,Q13291
Q6NSJ5,P81274
Q6NSJ5,Q8IWT6
Q6NSJ5,Q5PRF9
Q6NSJ5,Q9C040
Q6NSJ5,O75382
Q8N386,Q96AP0
Q8N386,Q9NRZ5
Q8N386,Q86W74
Q8N386,O95236
Q8N386,P27449
Q8N386,O95393
Q8N386,Q6PL45
Q8N386,P21854
Q8N386,Q8N6F1
Q8N386,Q8NC01
Q8N386,Q9NWW5
Q8N386,A0PK11
Q8N386,Q8TBE1
Q8N386,Q07325
Q8N386,Q5J5C9
Q8N386,Q96LL9
Q8N386,P56851
Q8N386,Q92520
Q8N386,Q969F0
Q8N386,P25090
Q8N386,Q9NZD1
Q8N386,Q8TAF8
Q8N386,P21145
Q8N386,P35372
Q8N386,Q99640
Q8N386,P54315
Q8N386,Q96IW7
Q8N386,P60059
Q8N386,Q9NRQ5
Q8N386,Q6ZMD2
Q8N386,Q9BXJ8
Q8N386,Q5SNT2
Q8N386,P01375
Q8N386,Q9Y228
Q8N386,O14817
Q8N386,Q5BVD1
Q8N386,O95183
Q8N386,Q96EC8
P27816,P16333
Q8N8X9,Q9ULW3
Q8N8X9,Q8N302
Q8N8X9,Q8N2N9
Q8N8X9,Q96CW1
Q8N8X9,Q9BUH8
Q8N8X9,Q5HYN5
Q8N8X9,Q92997
Q8N8X9,Q96JC9
Q8N8X9,Q08426
Q8N8X9,P50402
Q8N8X9,Q8IZU0
Q8N8X9,A0A0C3SFZ9
Q8N8X9,Q9NWQ4
Q8N8X9,Q8NBZ0
Q8N8X9,P60411
Q8N8X9,Q9BQD3
Q8N8X9,P52954
Q8N8X9,Q96BZ8
Q8N8X9,Q9BRK4
Q8N8X9,Q9NPJ6
Q8N8X9,Q8IXK0
Q8N8X9,Q9NZD8
Q8N8X9,Q7Z699
Q8N8X9,Q96MF2
Q8N8X9,B7ZLI8
Q8N8X9,Q96HA8
Q8N8X9,Q8TBK6
Q8N8X9,P49910
Q9NU22,Q8IZL8
P51948,Q08379
Q9Y5Q3,O14867
Q9Y5Q3,Q14653
Q9Y5Q3,Q9BYR5
Q9Y5Q3,O75444
Q96M61,Q06547
Q96M61,Q8TBB1
Q96M61,Q96PC5
Q96M61,Q15025
Q96M61,P04637
Q9P0N8,Q13520
Q9P0N8,Q8N6L0
Q9P0N8,P13236
Q9P0N8,P11912
Q9P0N8,Q96BA8
Q9P0N8,Q9Y282
Q9P0N8,Q9Y624
Q9P0N8,Q5JX71
Q9P0N8,Q969F0
Q9P0N8,P48165
Q9P0N8,Q8TED1
Q9P0N8,Q5T700
Q9P0N8,Q9BXB1
Q9P0N8,P15941
Q9P0N8,O00623
Q9P0N8,Q96GM1
Q9P0N8,Q9NY72
Q9P0N8,Q8WWF3
Q9P0N8,Q8N205
Q9P0N8,Q9BVX2
Q9P0N8,Q7Z7N9
Q9P0N8,Q4KMG9
Q9P0N8,Q8N661
Q9P0N8,O95859
Q9P0N8,Q5TGU0
Q9Y2H9,P00533
O43148,Q96IK5
O43148,P52292
O43148,O60684
O43148,Q9HB20
O43148,Q9BTL3
P49901,P05187
P49901,Q9NWQ9
P49901,Q13137
P49901,P0DN86
P49901,O75638
P49901,A8MQ03
P49901,P63167
P49901,Q96FJ2
P49901,Q08379
P49901,P28799
P49901,Q96NT3
P49901,P24592
P49901,Q15323
P49901,O76011
P49901,Q07627
P49901,Q9BYS1
P49901,P60412
P49901,P60370
P49901,P60409
P49901,P60410
P49901,P60411
P49901,P59990
P49901,P60329
P49901,A0A087WY89
P49901,Q9BYQ6
P49901,Q9BQ66
P49901,Q9BYR5
P49901,Q9BYR3
P49901,Q9BYR2
P49901,Q9BYR0
P49901,Q6L8G4
P49901,Q701N4
P49901,Q6L8H2
P49901,Q6L8H1
P49901,Q6L8G9
P49901,P26371
P49901,Q9BYQ4
P49901,Q9BYQ3
P49901,Q9BYQ2
P49901,Q9BYQ0
P49901,Q5T7P2
P49901,Q5T7P3
P49901,Q5T752
P49901,Q5T753
P49901,Q5T754
P49901,Q5TA81
P49901,Q5TA82
P49901,Q5TA76
P49901,Q5TA77
P49901,Q5TA78
P49901,Q5TCM9
P49901,Q8N5G2
P49901,P07438
P49901,Q8N339
P49901,Q7Z3S9
P49901,P0DPK4
P49901,Q92824
P49901,Q58EX7
P49901,Q9NRY6
P49901,Q86WC6
P49901,P30044
P49901,Q9UGC6
P49901,Q92504
P49901,O43609
P49901,P15884
P49901,Q8IWZ5
P49901,Q9BZL1
P49901,Q6EMK4
Q13503,Q9UL45
Q13503,Q96GS4
Q13503,O14964
Q13503,O15481
Q13503,Q15648
Q13503,Q9NPJ6
Q13503,O43513
Q13503,Q9NWA0
Q13503,Q9NQG6
Q13503,P63208
Q13503,A1L4H1
Q13503,Q6ZMU5
Q13503,Q8N720
P33032,Q8TCY5
Q13164,O95816
Q13164,Q16204
Q13164,Q13163
Q13164,Q02078
Q13164,P29590
Q13164,O00762
Q13164,P17029
Q6ZSS7,Q15848
Q6ZSS7,Q9BVK2
Q6ZSS7,Q96BI3
Q6ZSS7,O95236
Q6ZSS7,Q6P5T0
Q6ZSS7,Q8NEA5
Q6ZSS7,P11912
Q6ZSS7,P00387
Q6ZSS7,Q15125
Q6ZSS7,Q9Y282
Q6ZSS7,P48165
Q6ZSS7,P29033
Q6ZSS7,Q8TDT2
Q6ZSS7,O15529
Q6ZSS7,Q8TED1
Q6ZSS7,Q16553
Q6ZSS7,Q5TF39
Q6ZSS7,Q16617
Q6ZSS7,Q9BQ51
Q6ZSS7,Q9Y6D0
Q6ZSS7,O95470
Q6ZSS7,Q3SXP7
Q6ZSS7,Q14973
Q6ZSS7,Q3KNW5
Q6ZSS7,P54219
Q6ZSS7,Q9NP94
Q6ZSS7,B2RUZ4
Q6ZSS7,Q8WWF3
Q6ZSS7,Q86Y82
Q6ZSS7,Q9H7V2
Q6ZSS7,Q7Z7N9
Q6ZSS7,Q96Q45
Q6ZSS7,Q9NWH2
Q6ZSS7,P61165
Q6ZSS7,O15393
Q6ZSS7,Q5TGU0
Q5JXC2,O75934
Q5JXC2,Q96HB5
Q5JXC2,A8MQ03
Q5JXC2,Q5JVL4
Q5JXC2,P60228
Q5JXC2,O43559
Q5JXC2,Q7L273
Q5JXC2,Q5T749
Q5JXC2,O76011
Q5JXC2,Q9H204
Q5JXC2,P42568
Q5JXC2,Q70IA6
Q5JXC2,O43482
Q5JXC2,P32242
Q5JXC2,O75716
Q5JXC2,Q9BT92
Q5JXC2,Q8WW24
Q5JXC2,Q08117
Q5JXC2,Q15654
Q5JXC2,Q8N6Y0
Q5JXC2,Q8TAU3
Q8WXB1,P59998
Q8WXB1,Q8WXE1
Q8WXB1,Q8TBB1
Q8WXB1,Q9Y250
Q8WXB1,A8MW99
Q8WXB1,Q8IXL7
Q8WXB1,Q99471
Q8WXB1,Q8IZ13
Q8WXB1,Q6ZNG0
Q8WXB1,Q8N720
Q8WXB1,Q9UGI0
Q2KHM9,Q4LEZ3
Q2KHM9,Q7RTU4
Q2KHM9,P55201
Q2KHM9,Q9NX04
Q2KHM9,Q8TD31
Q2KHM9,Q8WUE5
Q2KHM9,Q3B820
Q2KHM9,Q96CN9
Q2KHM9,O14964
Q2KHM9,Q9BVG8
Q2KHM9,Q8NEH6
Q2KHM9,Q15154
Q2KHM9,Q9HAT0
Q2KHM9,Q96GM5
Q2KHM9,P51687
Q2KHM9,Q9BT92
Q2KHM9,Q8N6Y0
Q2KHM9,O43379
Q2KHM9,Q8NC26
Q2KHM9,Q9ULD5
Q9H903,Q96HA8
Q02750,Q8N9N5
Q02750,Q8N9N5
Q02750,Q9NR09
Q02750,P15056
Q02750,Q9Y297
Q02750,O15519
Q02750,P28482
Q02750,P27361
Q02750,Q13526
Q02750,Q9H8W4
Q02750,P04049
Q02750,Q8WWU5
Q02750,Q86Y07
Q02750,Q86Y07
Q02750,P46937
Q6IMN6,O75197
Q6IMN6,P50542
P24864,P38398
P24864,P24941
P24864,P38936
P24864,P46527
P24864,Q08050
P24864,A6NCL1
P24864,Q96PU4
Q7Z7H3,Q9H8M2
Q7Z7H3,Q9H8M2
Q7Z7H3,Q9P209
Q7Z7H3,Q8WYA6
Q7Z7H3,A8MQ03
Q7Z7H3,Q96D03
Q7Z7H3,A6NEM1
Q7Z7H3,Q9UBX0
Q7Z7H3,Q15323
Q7Z7H3,Q6A162
Q7Z7H3,Q07627
Q7Z7H3,P60409
Q7Z7H3,P60411
Q7Z7H3,Q5VYS4
Q7Z7H3,Q5JR59
P83916,Q9H2P0
P83916,Q6IQ32
P83916,Q8TBE0
P83916,Q7Z589
P83916,P68431
P83916,Q8TBB1
P83916,P10588
P83916,Q5FBB7
P83916,P23497
P83916,O43463
P83916,Q8ND82
Q86VP6,Q13616
Q86VP6,Q13617
Q86VP6,Q13618
Q86VP6,Q13619
Q86VP6,Q13620
Q86VP6,P46776
P0DN79,O75928
P0DN79,Q9UJ78
Q14781,Q8N9W6
Q14781,A8MQ03
Q14781,Q6P158
Q14781,Q6P158
Q14781,P60409
Q14781,P60411
Q14781,P59991
Q14781,P60328
Q14781,P0C7H8
Q14781,Q9BYR3
Q14781,Q99750
Q14781,Q99750
Q14781,P0DJD3
Q14781,Q15415
Q14781,Q15415
Q14781,Q6ZRY4
P13994,Q92989
P13994,Q5JVL4
P13994,O75031
P13994,Q96GM5
P13994,Q96PN8
P13994,Q96NJ6
P13994,P49910
P13994,P17021
P13994,P17028
P13994,P15622
P13994,P17036
P13994,Q86UD4
P13994,P13682
P13994,Q7Z3I7
P13994,Q9UEG4
P13994,Q6NX45
P13994,Q15937
P13994,Q9Y2P0
P13994,Q3MJ62
Q9BZC1,P57721
Q9BZC1,P86480
Q9BZC1,Q6ZRY4
Q9BZC1,Q01085
Q96BS2,Q9NP66
Q96BS2,P19634
Q96BS2,Q9Y2W2
Q5VT06,P35221
Q5JTJ3,Q9NPB3
Q5JTJ3,Q86UW9
Q5JTJ3,Q6DKK2
O75175,A5YKK6
O75175,Q9NZN8
O75175,Q96LI5
O75175,Q9UFF9
O75175,Q9HCJ0
O75175,P50616
Q86X95,Q8TAP6
Q86X95,Q7L190
Q86X95,Q8IYB1
Q86X95,Q07955
Q86X95,Q01130
Q86X95,Q01081
Q9H1P6,Q08043
Q9H1P6,Q9BT30
Q9H1P6,Q86U10
Q9H1P6,Q9NPB3
Q9H1P6,P54284
Q9H1P6,O14936
Q9H1P6,Q9NZN8
Q9H1P6,Q86UW9
Q9H1P6,Q5JVL4
Q9H1P6,Q14192
Q9H1P6,O95198
Q9H1P6,Q3LI70
Q9H1P6,Q9BYR8
Q9H1P6,Q3LI66
Q9H1P6,Q8IUC2
Q9H1P6,P80188
Q9H1P6,Q9UI95
Q9H1P6,O43482
Q9H1P6,Q99471
Q9H1P6,Q93062
Q9H1P6,Q6DKK2
Q9BZJ0,Q8WUD4
Q8N668,P35670
Q8N668,O60826
Q8N668,Q9Y6G5
Q8N668,Q86X83
Q8N668,Q9UBI1
Q8N668,Q9H0A8
Q8N668,Q9GZQ3
Q8N668,Q7Z4G1
Q8N668,Q9NX08
Q8N668,Q13617
Q8N668,Q15369
Q8N668,P25963
Q8N668,Q04864
Q8N668,Q04206
Q8N668,Q01201
Q8N668,P51172
Q8N668,O15524
Q8N668,Q8IYN2
Q8N668,Q96BW1
P04798,Q96DZ9
P04798,Q96DZ9
Q8NE35,P50616
P36383,O95236
P36383,Q6ZP29
P36383,Q8N2M4
P49238,Q9P0B6
P29033,Q86WK6
P29033,P35414
P29033,Q13520
P29033,Q3SXY8
P29033,Q15125
P29033,Q9Y282
P29033,Q5JX71
P29033,O15552
P29033,P36382
P29033,P48165
P29033,P08034
P29033,Q8TDT2
P29033,O15529
P29033,Q7Z5P4
P29033,O95279
P29033,P26715
P29033,Q8TAF8
P29033,Q9HCJ2
P29033,Q6ZSS7
P29033,Q96DS6
P29033,O00623
P29033,Q96CS7
P29033,Q9NR31
P29033,Q3SXP7
P29033,P54219
P29033,Q9BRI3
P29033,Q8WWF3
P29033,Q8N6K0
P29033,Q9NPL8
P29033,Q96MV1
P29033,Q9BX73
P29033,Q96A25
P29033,Q96Q45
P29033,Q9Y320
P29033,P34981
Q9UQB3,Q12959
Q9UQB3,Q14160
O15194,Q99618
O15194,P02686
O15194,Q15797
Q05329,Q8WTS1
Q05329,Q6RW13
Q05329,Q6RW13
Q05329,P55056
Q05329,Q3SXY8
Q05329,Q15041
Q05329,Q5T9G4
Q05329,Q8WZ55
Q05329,Q06432
Q05329,Q96DZ9
Q05329,Q96DZ9
Q05329,Q7Z7G2
Q05329,Q8N8Q1
Q05329,Q9BUN8
Q05329,Q96Q80
Q05329,Q6ZPD8
Q05329,Q6E0U4
Q05329,Q8N9I5
Q05329,Q9NRY5
Q05329,Q96GL9
Q05329,A8MV81
Q05329,Q9H400
